캠페인,202101-유리카-(주) 데일리앤코-주식회사 에코마케팅-NP_M_0118 - 유리카
보고서이름,광고소재별 리포트_에코마케팅 ( 주식회사 에코마케팅 )
생성자,에코마케팅 ( 주식회사 에코마케팅 )
통계기간,2021.01.18.~2021.01.24.
필터항목,없음

"광고상품","상품유형","광고소재","일자","시간","집행금액","광고비","노출수","클릭수","클릭률(%)","노출비용(원/1천회)","클릭비용(원/1회)"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","16-17시","1263","1263","19","0","0.00","66494","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","16-17시","1463","1463","22","0","0.00","66494","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","16-17시","1197","1197","18","1","5.56","66493","1197"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","16-17시","1197","1197","18","0","0.00","66493","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","16-17시","298","298","2","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","16-17시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","16-17시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","16-17시","447","447","3","1","33.33","149000","447"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-18","17-18시","199","199","1","1","100.00","198670","199"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","17-18시","424","424","4","1","25.00","105890","424"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","17-18시","212","212","2","1","50.00","105890","212"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","17-18시","106","106","1","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","17-18시","212","212","2","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","17-18시","1189","1189","13","1","7.69","91428","1189"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","17-18시","914","914","10","0","0.00","91429","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","17-18시","1189","1189","13","0","0.00","91428","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","17-18시","1829","1829","20","2","10.00","91429","914"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","17-18시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","17-18시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","17-18시","341","341","4","1","25.00","85143","341"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","17-18시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","17-18시","397","397","2","0","0.00","198665","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-18","18-19시","298","298","3","0","0.00","99333","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-18","18-19시","99","99","1","0","0.00","99330","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","18-19시","119","119","2","0","0.00","59565","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","18-19시","238","238","4","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","18-19시","357","357","6","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","18-19시","238","238","4","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","18-19시","931","931","10","1","10.00","93091","931"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","18-19시","1583","1583","17","2","11.76","93091","791"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","18-19시","1676","1676","18","0","0.00","93091","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","18-19시","931","931","10","2","20.00","93091","465"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","18-19시","119","119","1","0","0.00","119200","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","18-19시","119","119","1","0","0.00","119200","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","18-19시","238","238","2","0","0.00","119200","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","18-19시","119","119","1","0","0.00","119200","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","18-19시","199","199","2","0","0.00","99335","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","19-20시","136","136","2","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","19-20시","340","340","5","0","0.00","68072","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","19-20시","340","340","5","0","0.00","68072","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","19-20시","136","136","2","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","19-20시","1070","1070","14","0","0.00","76418","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","19-20시","1146","1146","15","1","6.67","76418","1146"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","19-20시","1146","1146","15","2","13.33","76418","573"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","19-20시","1758","1758","23","2","8.70","76418","879"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","19-20시","54","54","1","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","19-20시","163","163","3","0","0.00","54183","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","19-20시","108","108","2","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","19-20시","108","108","2","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","19-20시","163","163","3","0","0.00","54183","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","19-20시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-18","20-21시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-18","20-21시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","20-21시","340","340","5","0","0.00","68072","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","20-21시","136","136","2","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","20-21시","272","272","4","0","0.00","68073","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","20-21시","204","204","3","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","20-21시","1266","1266","22","0","0.00","57528","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","20-21시","1783","1783","31","5","16.13","57528","357"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","20-21시","978","978","17","1","5.88","57528","978"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","20-21시","1093","1093","19","3","15.79","57528","364"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","20-21시","183","183","4","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","20-21시","46","46","1","0","0.00","45850","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","20-21시","46","46","1","0","0.00","45850","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","20-21시","229","229","5","1","20.00","45846","229"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","20-21시","92","92","2","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","20-21시","447","447","6","1","16.67","74500","447"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-18","21-22시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","21-22시","212","212","4","1","25.00","52945","212"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","21-22시","159","159","3","0","0.00","52943","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","21-22시","477","477","9","0","0.00","52944","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","21-22시","106","106","2","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","21-22시","838","838","18","1","5.56","46546","838"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","21-22시","1257","1257","27","2","7.41","46546","628"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","21-22시","1489","1489","32","3","9.38","46545","496"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","21-22시","1536","1536","33","2","6.06","46545","768"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","21-22시","60","60","1","1","100.00","59600","60"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","21-22시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","21-22시","60","60","1","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","21-22시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","21-22시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-18","22-23시","66","66","1","0","0.00","66220","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-18","22-23시","199","199","3","0","0.00","66223","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","22-23시","381","381","4","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","22-23시","286","286","3","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","22-23시","191","191","2","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","22-23시","95","95","1","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-18","22-23시","1469","1469","35","4","11.43","41967","367"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-18","22-23시","1679","1679","40","2","5.00","41967","839"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-18","22-23시","1049","1049","25","3","12.00","41967","350"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-18","22-23시","923","923","22","2","9.09","41967","462"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-18","22-23시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-18","22-23시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-18","22-23시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-18","22-23시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-18","22-23시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-18","22-23시","331","331","5","1","20.00","66222","331"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-18","23-24시","179","179","3","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-18","23-24시","357","357","6","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-18","23-24시","238","238","4","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-18","23-24시","179","179","3","0","0.00","59563","0"
